orig.ident,nCount_RNA,nFeature_RNA,percent.mt,percent.rb,RNA_snn_res.0.5,seurat_clusters,RedGreen,RNA_snn_res.0.2,RNA_snn_res.0.3,RNA_snn_res.1,RNA_snn_res.0.8,repairment,specimen
s3,36745,5767,8.9399918356239,32.1894135256498,16,16,red,0,0,5,0,bad_repair,s3
s3,11937,3204,8.28516377649326,30.2085951244031,15,15,red,1,9,14,14,bad_repair,s3
s3,6896,2195,4.30684454756381,23.6513921113689,16,16,red,0,14,24,21,bad_repair,s3
s3,26619,4680,3.67031068034111,31.616514519704,12,12,red,2,1,4,3,bad_repair,s3
s3,7001,1926,2.82816740465648,36.7233252392515,12,12,red,2,1,4,3,bad_repair,s3
s3,38856,6193,4.05342804200123,30.1497838171711,12,12,red,2,1,27,22,bad_repair,s3
s3,48641,5800,3.36547357167821,30.5051294175695,16,16,red,0,14,24,21,bad_repair,s3
s3,36394,5535,6.91597516074078,33.0329175138759,16,16,red,0,0,5,0,bad_repair,s3
s3,16064,3232,6.34337649402391,38.5458167330677,12,12,red,2,1,4,3,bad_repair,s3
s3,8270,2808,5.16324062877872,16.5659008464329,12,12,red,2,11,18,18,bad_repair,s3
s3,14631,4071,4.46312623880801,20.9555054336682,12,12,red,2,11,18,18,bad_repair,s3
s3,21566,4300,4.53955300009274,27.4923490679774,16,16,red,0,14,24,21,bad_repair,s3
s3,7192,2182,2.28031145717464,22.7196885428254,20,20,red,7,7,16,17,bad_repair,s3
s3,16659,3479,4.76619244852632,29.8097124677352,16,16,red,0,14,24,21,bad_repair,s3
s3,20622,4994,18.742120065949,12.8697507516245,6,6,red,1,9,24,14,bad_repair,s3
s3,37377,5164,3.40583781469888,27.1637638119699,12,12,red,2,1,4,3,bad_repair,s3
s3,7445,2073,3.9086635325722,32.1826729348556,12,12,red,2,1,4,3,bad_repair,s3
s3,7183,2159,17.4439649171655,20.8269525267994,17,17,red,8,10,15,16,bad_repair,s3
s3,8788,2669,7.2257624032772,32.3054164770141,6,6,red,10,15,20,24,bad_repair,s3
s3,23948,4381,2.31334558209454,28.0775012527142,16,16,red,0,14,24,21,bad_repair,s3
s3,27590,5949,5.99492569771656,23.9325842696629,18,18,red,6,6,23,15,bad_repair,s3
s3,11849,2961,2.77660562072749,34.1547809941767,12,12,red,2,1,6,6,bad_repair,s3
s3,14230,3357,3.33801827125791,28.9177793394238,16,16,red,0,14,24,21,bad_repair,s3
s3,52370,6979,6.94481573419897,29.4844376551461,6,6,red,2,1,27,22,bad_repair,s3
s3,14986,2912,5.47177365541172,19.3180301614841,6,6,red,1,8,8,9,bad_repair,s3
s3,11736,2945,3.45092024539877,29.107021131561,16,16,red,0,14,24,21,bad_repair,s3
s3,25683,4929,3.60160417396722,26.8738075769965,12,12,red,2,1,6,6,bad_repair,s3
s3,9998,2489,6.00120024004801,35.7571514302861,16,16,red,0,15,26,24,bad_repair,s3
s3,19822,4458,4.29825446473615,26.3343759459187,12,12,red,2,1,27,22,bad_repair,s3
s3,28017,5027,6.31759289003105,26.216225862869,16,16,red,0,14,24,21,bad_repair,s3
s3,8255,2652,8.41913991520291,18.2071471835251,6,6,red,1,8,8,9,bad_repair,s3
s3,9252,2875,3.29658452226546,15.0994379593601,19,19,red,3,3,1,2,bad_repair,s3
s3,12374,2991,3.46694682398578,28.6487796993697,16,16,red,0,14,24,21,bad_repair,s3
s3,31427,4395,9.34864925064435,27.7627517739523,6,6,red,1,8,8,9,bad_repair,s3
s3,13554,2818,2.02892135163052,45.1305887560868,12,12,red,2,1,4,3,bad_repair,s3
s3,14846,3441,3.26687323184696,28.0614306884009,16,16,red,0,14,24,21,bad_repair,s3
s3,12762,2869,6.94248550383952,41.0829023664003,16,16,red,0,15,26,24,bad_repair,s3
s3,22917,4091,4.33739145612427,36.514377972684,12,12,red,2,1,4,3,bad_repair,s3
s3,18775,4868,12.3355525965379,11.2276964047936,18,18,red,6,6,11,8,bad_repair,s3
s3,8600,2328,7.25581395348837,34.546511627907,11,11,red,0,0,0,4,bad_repair,s3
s3,14766,3459,20.1408641473656,24.414194771773,11,11,red,0,0,0,4,bad_repair,s3
s3,7071,2073,11.4269551690001,32.4282279734125,12,12,red,2,1,4,3,bad_repair,s3
s3,28103,4904,3.3128135786215,29.4986300394976,12,12,red,2,1,4,3,bad_repair,s3
s3,16648,3879,8.08505526189332,31.7215281114849,16,16,red,0,15,26,24,bad_repair,s3
s3,21269,4047,2.97146081150971,31.3366871973295,16,16,red,0,14,24,21,bad_repair,s3
s3,18852,4000,2.80076384468491,27.121790791428,16,16,red,0,14,24,21,bad_repair,s3
s3,9866,2729,7.65254409081695,33.4380701398743,16,16,red,0,15,26,24,bad_repair,s3
s3,9954,2645,3.96825396825397,34.7297568816556,12,12,red,2,1,4,3,bad_repair,s3
s3,16930,3631,3.72711163614885,34.1642055522741,16,16,red,0,0,0,0,bad_repair,s3
s3,11149,2464,7.61503273836219,42.0127365683021,16,16,red,0,15,26,24,bad_repair,s3
s3,13853,3477,8.79953800620804,34.9960297408504,16,16,red,0,15,26,24,bad_repair,s3
s3,30423,5136,4.23035203628834,26.9039871150117,12,12,red,2,1,4,3,bad_repair,s3
s3,8917,2691,10.0706515644275,33.1725916788157,6,6,red,1,15,26,24,bad_repair,s3
s3,9162,2783,6.24317834533945,23.2481990831696,16,16,red,0,14,24,21,bad_repair,s3
s3,12006,3497,3.5232383808096,19.6068632350491,12,12,red,2,1,6,6,bad_repair,s3
s3,10534,3205,12.3599772166319,16.5938864628821,15,15,red,9,9,14,14,bad_repair,s3
s3,6883,2031,4.7072497457504,36.4521284323696,16,16,red,0,15,26,24,bad_repair,s3
s3,14133,3150,2.6816670204486,30.8497841930234,16,16,red,0,14,24,21,bad_repair,s3
s3,7602,1983,3.99894764535649,44.3304393580637,16,16,red,0,15,26,24,bad_repair,s3
s3,7724,2436,5.94251683065769,15.1864319005697,19,19,red,3,3,1,2,bad_repair,s3
s3,11476,2478,5.38515162077379,33.7312652492158,6,6,red,1,2,2,1,bad_repair,s3
s3,11298,3001,10.7187112763321,35.2009205169056,16,16,red,0,15,26,24,bad_repair,s3
s3,14050,3183,7.40925266903915,34.1708185053381,12,12,red,2,1,4,3,bad_repair,s3
s3,9792,2701,3.76838235294118,32.1997549019608,16,16,red,0,0,0,0,bad_repair,s3
s3,20169,4464,5.84064653676434,20.3083940701076,12,12,red,2,1,4,3,bad_repair,s3
s3,7338,2066,3.62496593077133,31.3300626873808,12,12,red,2,1,4,3,bad_repair,s3
s3,12057,1405,1.90760554035,8.16952807497719,22,22,red,4,4,3,5,bad_repair,s3
s3,21708,4749,5.02119034457343,29.7355813524968,12,12,red,2,1,6,6,bad_repair,s3
s3,7025,2256,7.55871886120997,21.1672597864769,16,16,red,0,14,24,21,bad_repair,s3
s3,13830,3456,4.33839479392625,28.5466377440347,16,16,red,0,0,5,0,bad_repair,s3
s3,18077,3901,13.0607954859767,34.7568733750069,16,16,red,0,15,26,24,bad_repair,s3
s3,6942,2138,7.41861135119562,30.1498127340824,13,13,red,1,2,2,1,bad_repair,s3
s3,19878,3909,6.49964785189657,32.7346815575008,16,16,red,0,15,26,24,bad_repair,s3
s3,12722,3119,5.62018550542368,29.4764974060682,16,16,red,0,0,0,0,bad_repair,s3
s3,24930,4475,9.6911351784998,34.5206578419575,16,16,red,1,2,5,1,bad_repair,s3
s3,47894,6055,6.36614189668852,39.3702760262246,16,16,red,0,15,26,24,bad_repair,s3
s3,14384,3400,5.26974416017798,27.6696329254728,12,12,red,2,1,4,3,bad_repair,s3
s3,20587,4170,4.1773935007529,32.7779666780007,12,12,red,2,1,4,3,bad_repair,s3
s3,15104,3458,5.71371822033898,28.5553495762712,6,6,red,1,15,26,24,bad_repair,s3
s3,102973,8139,5.48590407194119,32.5376555019277,15,15,red,1,9,24,14,bad_repair,s3
s3,12311,3039,5.12549752254082,33.3197953050118,16,16,red,0,0,0,0,bad_repair,s3
s3,12760,2910,6.01097178683386,39.4514106583072,16,16,red,0,15,26,24,bad_repair,s3
s3,16079,4282,3.92437340630636,16.7672118912868,12,12,red,2,1,6,6,bad_repair,s3
s3,19175,4054,10.6232073011734,34.2529335071708,16,16,red,0,15,26,24,bad_repair,s3
s3,21945,4629,5.31328320802005,23.2900432900433,16,16,red,0,14,24,21,bad_repair,s3
s3,9821,3032,4.84675694939416,14.183891660727,19,19,red,3,3,1,2,bad_repair,s3
s3,12780,2627,5.88419405320814,36.7292644757434,12,12,red,2,1,4,3,bad_repair,s3
s3,7373,2431,5.24888105248881,27.8855282788553,15,15,red,9,9,14,14,bad_repair,s3
s3,14050,3636,8.43416370106761,22.6334519572954,16,16,red,0,14,24,21,bad_repair,s3
s3,10545,2930,6.34423897581792,33.9212897107634,16,16,red,0,15,26,24,bad_repair,s3
s3,21058,3960,7.19916421312565,32.044828568715,12,12,red,2,1,4,3,bad_repair,s3
s3,80179,7287,7.60423552301725,28.8778857306776,15,15,red,1,9,24,14,bad_repair,s3
s3,20390,3675,4.79646885728298,27.6655223148602,16,16,red,1,9,24,14,bad_repair,s3
s3,10431,2658,4.30447703959352,31.3584507717381,16,16,red,0,14,24,21,bad_repair,s3
s3,9143,2672,8.90298589084546,23.2636990047031,12,12,red,2,1,6,6,bad_repair,s3
s3,11550,2882,4.26839826839827,24.9177489177489,16,16,red,1,9,24,14,bad_repair,s3
s3,48459,6132,9.22635630120308,36.3998431663881,16,16,red,0,0,5,0,bad_repair,s3
s3,12812,3036,6.93100218545114,34.8969715891352,16,16,red,0,15,26,24,bad_repair,s3
s3,7706,2232,3.82818582922398,38.2429275888918,16,16,red,0,15,26,24,bad_repair,s3
s3,26050,4523,4.13819577735125,23.8195777351248,6,6,red,1,2,8,9,bad_repair,s3
s3,9066,2100,3.91572909772777,48.1579527906464,11,11,red,10,15,20,24,bad_repair,s3
s3,21878,3870,2.7699058414846,39.6197092970107,12,12,red,2,1,4,3,bad_repair,s3
s3,16465,4415,3.3890069845126,21.2632857576678,12,12,red,2,11,18,18,bad_repair,s3
s3,8770,2836,6.04332953249715,15.1539338654504,19,19,red,3,3,1,2,bad_repair,s3
s3,12386,3017,3.19715808170515,29.9370256741482,16,16,red,0,14,24,21,bad_repair,s3
s3,44429,5616,3.19385986630354,35.2157374687704,12,12,red,2,1,4,3,bad_repair,s3
s3,23672,4418,5.09885096316323,31.6872254139912,12,12,red,2,1,4,3,bad_repair,s3
s3,9660,2613,8.48861283643892,32.991718426501,16,16,red,0,15,26,24,bad_repair,s3
s3,19112,4521,10.0512766848054,29.9288405190456,6,6,red,1,8,26,9,bad_repair,s3
s3,56486,6541,9.68912650922352,27.9237333144496,15,15,red,1,9,24,14,bad_repair,s3
s3,17212,3621,6.56518707878225,36.9277248431327,16,16,red,0,15,26,24,bad_repair,s3
s3,11761,3019,3.18000170053567,26.7324207125245,16,16,red,0,14,24,21,bad_repair,s3
s3,8471,1825,9.9279896116161,9.04261598394523,23,23,red,11,16,22,23,bad_repair,s3
s3,45366,6654,9.33298064629899,30.7521051007362,18,18,red,6,6,17,15,bad_repair,s3
s3,56344,7306,8.85631123100951,22.4904160159023,6,6,red,1,8,8,9,bad_repair,s3
s3,8492,2621,6.40602920395667,30.1695713612812,16,16,red,0,0,0,4,bad_repair,s3
s3,11768,3638,2.54928619986404,20.3942895989123,12,12,red,2,11,18,18,bad_repair,s3
s3,14456,3732,3.45185390149419,23.4158826784726,12,12,red,2,11,18,18,bad_repair,s3
s3,10497,3079,3.48671048871106,27.226826712394,16,16,red,0,0,0,0,bad_repair,s3
s3,8254,2707,2.81075842015992,19.1301187303126,19,19,red,3,3,1,2,bad_repair,s3
s3,23686,4079,5.9739930760787,23.7524275943595,15,15,red,1,9,24,14,bad_repair,s3
s3,11391,2951,4.87226757966816,31.577561232552,16,16,red,0,15,0,24,bad_repair,s3
s3,13964,3412,9.61758808364366,32.347464909768,16,16,red,0,15,26,24,bad_repair,s3
s3,22674,4355,4.37946546705478,28.6319132045515,16,16,red,0,14,24,21,bad_repair,s3
s3,7192,1949,9.16295884315907,30.2002224694105,6,6,red,1,2,2,1,bad_repair,s3
s3,20852,4451,6.10972568578554,25.3980433531556,16,16,red,0,14,24,21,bad_repair,s3
s3,7356,2219,11.0793909733551,21.8461120174008,6,6,red,1,8,8,9,bad_repair,s3
s3,26094,4618,3.10032957768069,27.2859661224803,16,16,red,0,14,24,21,bad_repair,s3
s3,18402,3492,2.81491142267145,33.3985436365612,12,12,red,2,1,4,3,bad_repair,s3
s3,8619,3409,16.2199791159067,5.04698920988514,18,18,red,6,6,11,8,bad_repair,s3
s3,61777,6595,7.91718600773751,29.3604415882934,15,15,red,9,9,14,14,bad_repair,s3
s3,16065,3600,6.28073451602863,17.5785869903517,6,6,red,1,8,8,9,bad_repair,s3
s3,24296,4595,4.37932169904511,28.1651300625617,16,16,red,0,14,24,21,bad_repair,s3
s3,9348,2717,4.79246897732135,29.2362002567394,16,16,red,0,14,24,21,bad_repair,s3
s3,8619,2393,3.67792087249101,32.173105928762,12,12,red,2,1,4,3,bad_repair,s3
s3,25359,4388,3.3163768287393,31.8309081588391,12,12,red,2,1,4,3,bad_repair,s3
s3,9020,2441,8.30376940133038,37.4944567627494,12,12,red,5,5,7,26,bad_repair,s3
s3,24357,4308,5.23874040316952,37.007841688221,12,12,red,2,1,4,3,bad_repair,s3
s3,8259,2120,3.12386487468217,36.7720062961618,12,12,red,2,1,4,3,bad_repair,s3
s3,9989,2480,5.20572629892882,32.4757232956252,12,12,red,2,1,4,3,bad_repair,s3
s3,123926,8776,5.65337378758291,28.1151655019931,15,15,red,1,9,24,9,bad_repair,s3
s3,18229,4337,4.21855285534039,20.5880739481047,12,12,red,2,11,18,18,bad_repair,s3
s3,7000,2015,5.11428571428571,28.9,20,20,red,7,7,9,7,bad_repair,s3
s3,10265,2719,2.69849001461276,31.7681441792499,16,16,red,0,0,24,0,bad_repair,s3
s3,8847,2317,3.4022832598621,25.9975132813383,16,16,red,0,14,24,21,bad_repair,s3
s3,8562,2355,3.91263723429105,37.6197150198552,16,16,red,0,15,26,24,bad_repair,s3
s3,23059,4197,10.1261980137907,29.012533067349,11,11,red,0,16,13,23,bad_repair,s3
s3,6870,2909,9.44687045123726,8.89374090247453,18,18,red,6,6,11,8,bad_repair,s3
s3,12366,2965,3.38832282063723,30.0258774057901,16,16,red,0,14,24,21,bad_repair,s3
s3,7315,2308,5.20847573479152,22.6384142173616,19,19,red,3,3,1,2,bad_repair,s3
s3,10198,2585,4.26554226318886,32.9574426358109,16,16,red,0,14,24,21,bad_repair,s3
s3,10471,2350,0.152802979658103,33.0340941648362,15,15,red,9,9,14,14,bad_repair,s3
s3,109403,7968,4.10226410610312,27.8758352147565,15,15,red,9,9,14,14,bad_repair,s3
s3,17524,4532,12.8737731111618,25.245377767633,16,16,red,3,13,25,20,bad_repair,s3
s3,14425,3312,12.0554592720971,29.9549393414211,15,15,red,9,9,14,14,bad_repair,s3
s3,26360,4743,7.38239757207891,29.8823975720789,15,15,red,9,9,14,14,bad_repair,s3
s3,13575,4073,4.0073664825046,17.097605893186,12,12,red,2,11,18,18,bad_repair,s3
s3,9467,1696,7.81662617513468,5.37657124749129,14,14,red,1,8,8,9,bad_repair,s3
s3,16559,3905,3.06781810495803,23.902409565795,16,16,red,0,14,24,21,bad_repair,s3
s3,36575,5394,9.6514012303486,37.5803144224197,16,16,red,0,15,26,24,bad_repair,s3
s3,9728,2744,3.74177631578947,32.2368421052632,16,16,red,0,15,26,24,bad_repair,s3
s3,20514,4044,4.71385395339768,28.156381008092,16,16,red,0,14,24,21,bad_repair,s3
s3,9077,2561,3.2059050347031,31.5522749807205,12,12,red,2,1,4,3,bad_repair,s3
s3,8212,2321,5.18753044325378,36.6049683390161,16,16,red,0,15,26,24,bad_repair,s3
s3,22663,4530,9.12500551559811,24.2598067334422,15,15,red,9,9,14,14,bad_repair,s3
s3,10066,2501,3.18895291078879,41.7246175243394,12,12,red,2,1,6,6,bad_repair,s3
s3,10390,2456,2.99326275264678,39.6438883541867,12,12,red,2,1,4,3,bad_repair,s3
s3,14955,3600,3.82480775660314,35.8809762621197,16,16,red,0,15,26,24,bad_repair,s3
s3,13857,3518,6.97842245796348,20.9064010969185,16,16,red,0,14,24,21,bad_repair,s3
s3,14129,3201,16.434284096539,28.6644490055913,6,6,red,1,15,26,24,bad_repair,s3
s3,18914,4061,9.41101829332769,35.3018927778365,6,6,red,0,15,26,24,bad_repair,s3
s3,24124,4348,4.18670203946278,28.3866688774664,16,16,red,0,14,24,21,bad_repair,s3
s3,7277,2132,9.8529613851862,33.0218496633228,11,11,red,0,0,13,13,bad_repair,s3
s3,27996,5118,4.71495927989713,26.2358908415488,16,16,red,0,14,24,21,bad_repair,s3
s3,7092,2051,12.0417371686407,32.9103214890017,12,12,red,2,1,4,3,bad_repair,s3
s3,7334,2008,3.62694300518135,14.412326152168,27,27,red,8,17,28,25,bad_repair,s3
s3,65193,6905,9.09300078229258,42.6640897028822,16,16,red,0,15,26,24,bad_repair,s3
s3,17248,3549,7.05009276437848,12.5579777365492,6,6,red,1,8,8,9,bad_repair,s3
s3,19737,1545,1.30718954248366,7.36687439833815,22,22,red,4,4,3,5,bad_repair,s3
s3,15133,3330,7.69179937884094,27.4433357562942,12,12,red,2,1,4,3,bad_repair,s3
s3,7356,3073,18.610657966286,10.0462207721588,18,18,red,6,6,17,15,bad_repair,s3
s3,6886,2083,3.99361022364217,32.0069706651176,16,16,red,0,0,0,0,bad_repair,s3
s3,10755,2644,5.35564853556485,39.9256159925616,16,16,red,0,15,26,24,bad_repair,s3
s3,11454,2880,7.3162214073686,35.3064431639602,12,12,red,2,1,6,6,bad_repair,s3
s3,7249,1921,4.12470685611808,24.4171609877224,17,17,red,8,10,15,16,bad_repair,s3
s3,9912,2111,7.43543179983858,42.090395480226,6,6,red,1,15,2,24,bad_repair,s3
s3,55701,6254,3.21897272939445,32.7229313656846,12,12,red,2,1,4,3,bad_repair,s3
s3,7239,2324,4.30998756734356,29.3548832711701,16,16,red,0,15,26,24,bad_repair,s3
s3,14194,3024,3.49443426800056,35.5854586444977,16,16,red,0,14,24,21,bad_repair,s3
s3,20543,4336,3.55352188093268,27.0067662950884,16,16,red,0,14,24,21,bad_repair,s3
s3,14479,3142,4.06796049450929,22.2460114648802,6,6,red,1,8,8,9,bad_repair,s3
s3,11060,3205,2.93851717902351,16.2206148282098,19,19,red,3,3,1,2,bad_repair,s3
s3,9573,2599,3.05024548208503,29.1758069570668,12,12,red,2,1,4,3,bad_repair,s3
s3,7358,2319,4.91981516716499,25.6319652079369,16,16,red,0,0,24,21,bad_repair,s3
s3,7769,2573,4.71103102072339,17.1579353842193,19,19,red,3,3,1,2,bad_repair,s3
s3,6731,2084,5.22953498737186,34.0365473183777,16,16,red,0,15,26,24,bad_repair,s3
s3,15474,3469,5.78389556675714,26.9161173581492,12,12,red,2,1,4,3,bad_repair,s3
s3,12746,3375,12.8824729326848,14.0279303310843,6,6,red,2,1,27,22,bad_repair,s3
s3,12321,3059,4.27725022319617,29.1697102507913,16,16,red,0,14,24,21,bad_repair,s3
s3,12040,2846,3.48006644518272,32.8986710963455,16,16,red,0,14,24,21,bad_repair,s3
s3,11213,2612,5.18148577543922,41.4162133238206,6,6,red,1,15,26,24,bad_repair,s3
s3,18141,3497,14.051044595116,31.9607518879885,6,6,red,1,2,2,1,bad_repair,s3
s3,10074,2472,8.92396267619615,31.4770696843359,23,23,red,1,8,8,9,bad_repair,s3
s3,18662,4307,4.28678598220984,21.4446468760047,16,16,red,7,7,9,7,bad_repair,s3
s3,16859,3528,6.91618719971529,32.0600272851296,12,12,red,2,1,4,3,bad_repair,s3
s3,11762,3266,2.62710423397381,21.1953749362353,12,12,red,2,11,18,18,bad_repair,s3
s3,55912,6711,3.87394477035341,24.9928459007011,16,16,red,1,14,24,21,bad_repair,s3
s3,7499,2203,6.93425790105347,36.0181357514335,11,11,red,10,5,32,10,bad_repair,s3
s3,31952,5018,3.78693039559339,35.0901352028042,12,12,red,2,1,6,6,bad_repair,s3
s3,8966,2252,3.54673209904082,33.4931965201874,12,12,red,2,1,4,3,bad_repair,s3
s3,11965,3964,8.78395319682407,12.5282072712077,18,18,red,6,6,11,8,bad_repair,s3
s3,7469,2233,3.54799839335922,25.4920337394564,12,12,red,2,1,4,3,bad_repair,s3
s3,7832,2149,6.70326864147089,40.1813074565884,6,6,red,10,15,20,24,bad_repair,s3
s3,7871,2621,3.88768898488121,14.4835471985771,19,19,red,3,3,1,2,bad_repair,s3
s3,29438,4946,4.53495482030029,28.0589713975134,16,16,red,0,14,24,21,bad_repair,s3
s3,18534,3897,5.05017805114924,29.7129599654689,16,16,red,0,0,24,0,bad_repair,s3
s3,11591,3030,3.61487360883444,25.3127426451557,16,16,red,0,14,24,21,bad_repair,s3
s3,68752,7121,5.6202001396323,45.5855829648592,16,16,red,1,15,26,24,bad_repair,s3
s3,12622,2884,5.12597052765014,24.7662810964982,17,17,red,8,10,15,16,bad_repair,s3
s3,13472,3269,3.57036817102138,22.4242874109264,16,16,red,0,14,24,21,bad_repair,s3
s3,42856,6245,5.78682098189285,36.4009706925518,16,16,red,0,15,26,24,bad_repair,s3
s3,9012,2574,3.19573901464714,28.2734132268087,16,16,red,0,0,0,0,bad_repair,s3
s3,8248,2713,4.9466537342386,21.6779825412221,12,12,red,2,11,18,18,bad_repair,s3
s3,11894,3110,5.48175550697831,14.511518412645,19,19,red,3,3,1,2,bad_repair,s3
s3,25531,4483,6.79174337080412,33.3046100818613,16,16,red,0,14,24,21,bad_repair,s3
s3,28239,4588,4.84436417720174,34.2292574099649,12,12,red,2,1,4,3,bad_repair,s3
s3,17746,3970,8.8414290544348,31.7930801307337,16,16,red,0,15,26,24,bad_repair,s3
s3,13251,3537,5.65995019243831,23.7114180061882,16,16,red,0,13,24,20,bad_repair,s3
s3,8534,2586,6.63229435200375,23.0489805483947,12,12,red,2,1,6,6,bad_repair,s3
s3,23026,4362,3.83045253192044,29.8922956657691,16,16,red,0,0,5,0,bad_repair,s3
s3,14041,4713,18.3249056335019,6.29584787408304,18,18,red,6,6,11,8,bad_repair,s3
s3,7172,2350,4.88008923591746,20.5103179029559,19,19,red,3,3,1,2,bad_repair,s3
s3,10381,2630,4.05548598400925,30.6136210384356,16,16,red,0,14,24,21,bad_repair,s3
s3,47070,6465,6.11004886339494,39.6515827490971,16,16,red,0,15,26,24,bad_repair,s3
s3,12482,3261,4.56657586925172,31.5093734978369,16,16,red,1,15,26,24,bad_repair,s3
s3,7038,1859,5.48451264563797,31.9693094629156,11,11,red,0,0,0,0,bad_repair,s3
s3,10881,2754,4.08969763808473,33.6366142817756,16,16,red,0,0,0,0,bad_repair,s3
s3,8775,2773,17.7663817663818,22.0854700854701,6,6,red,1,2,2,1,bad_repair,s3
s3,19779,3587,6.58779513625563,38.2274129126852,16,16,red,0,15,26,24,bad_repair,s3
s3,15336,3595,3.57981220657277,27.7060511215441,12,12,red,2,1,6,6,bad_repair,s3
s3,14339,3229,4.54006555547807,35.2744263895669,16,16,red,0,15,26,24,bad_repair,s3
s3,24805,4377,2.0278169723846,32.4611973392461,12,12,red,2,1,4,3,bad_repair,s3
s3,16434,3310,3.27978580990629,32.3658269441402,12,12,red,2,1,4,3,bad_repair,s3
s3,17030,1609,1.92014092777452,16.1244862008221,22,22,red,4,4,3,5,bad_repair,s3
s3,27983,4367,8.55162062680913,44.602079834185,6,6,red,1,15,26,24,bad_repair,s3
s3,28532,4839,5.06799383148745,24.684564699285,16,16,red,0,14,24,21,bad_repair,s3
s3,6878,2279,3.76562954347194,23.4225065425996,19,19,red,3,3,1,2,bad_repair,s3
s3,14984,3448,10.8248798718633,36.2586759209824,11,11,red,0,0,13,13,bad_repair,s3
s3,9464,2896,5.5050718512257,22.2633136094675,12,12,red,2,1,27,22,bad_repair,s3
s3,54494,6518,8.99732080596029,40.8962454582156,16,16,red,0,15,26,24,bad_repair,s3
s3,6900,2141,12.8115942028986,25.3478260869565,11,11,red,0,0,13,13,bad_repair,s3
s3,16587,3700,4.94965937179719,35.750889250618,16,16,red,0,15,26,24,bad_repair,s3
s3,19026,4994,8.53043204036582,14.4433932513403,18,18,red,6,6,17,15,bad_repair,s3
s3,10797,1479,2.1209595257942,4.33453737149208,22,22,red,4,4,3,5,bad_repair,s3
s3,28461,5096,7.07986367309652,28.6637855310776,23,23,red,1,8,8,9,bad_repair,s3
s3,9884,2902,12.7175232699312,18.3731282881425,15,15,red,9,9,14,14,bad_repair,s3
s3,9758,2750,8.54683336749334,30.8054929288789,12,12,red,2,1,6,6,bad_repair,s3
s3,11571,2688,12.5140437300147,30.5418719211823,16,16,red,0,0,0,4,bad_repair,s3
s3,7097,2126,4.42440467803297,34.0425531914894,16,16,red,0,0,0,0,bad_repair,s3
s3,15204,4095,5.01841620626151,20.3564851354907,12,12,red,2,1,6,6,bad_repair,s3
s3,8844,2056,6.09452736318408,38.0370872908186,12,12,red,2,1,4,3,bad_repair,s3
s3,83579,7694,6.42864834467988,43.5216980341952,16,16,red,0,15,26,24,bad_repair,s3
s3,13944,3176,17.0109007458405,22.8270223752152,6,6,red,1,8,8,9,bad_repair,s3
s3,13904,3489,4.7180667433832,31.4513808975834,15,15,red,9,9,14,14,bad_repair,s3
s3,10546,2916,2.94898539730704,30.4380807889247,12,12,red,2,1,6,6,bad_repair,s3
s3,19863,3691,3.80103710416352,35.7599556965212,6,6,red,1,2,2,1,bad_repair,s3
s3,24410,4476,2.867677181483,28.9922163047931,16,16,red,0,14,24,21,bad_repair,s3
s3,11706,2944,2.34922262087818,25.2776354006492,16,16,red,0,14,24,21,bad_repair,s3
